Frequency,Nominal,Min,Max
90,-52.405633693754936,-57.43241461981874,-46.32124887665888
92,-52.9915692947216,-58.0189996104664,-46.904262249793184
94,-53.565503730991324,-58.5932132348183,-47.475459213018844
96,-54.12791722649659,-59.155495882909285,-48.03533343199589
98,-54.67925629918287,-59.706250539478624,-48.58434744469833
100,-55.21993606240077,-60.24584502968668,-49.122934954291935
102,-55.75034228650984,-60.77461403464505,-49.651502897811426
104,-56.270833248237125,-61.29286090952422,-50.170433314913524
106,-56.78174139203384,-61.80085933396862,-50.6800850380239
108,-57.28337482488151,-62.29885482206282,-51.18079522263578
110,-57.776018663638325,-62.78706611705233,-51.672880734302936
112,-58.259936252022825,-63.26568649434008,-52.156639406947384
115,-58.96997635747694,-63.96599753225573,-52.86727233811128
118,-59.66166080414554,-64.64557843630783,-53.560670530353576
120,-60.112907905976684,-65.08730082319988,-54.01375742581712
122,-60.55645418021194,-65.52005852425232,-54.459757727807165
125,-61.207664340986355,-66.15252447517189,-55.11591424107011
128,-61.84233731326962,-66.76511214119427,-55.757218451044544
130,-62.25645326546711,-67.16249887044377,-56.176789593188865
132,-62.663480736155186,-67.55108862606053,-56.59017249389492
135,-63.260902689576,-68.1174602286191,-57.19895888542132
138,-63.84276972765068,-68.66395449465111,-57.794593212448945
140,-64.22211925652194,-69.0171909965036,-58.184574212917816
142,-64.59465890775186,-69.36151017411473,-58.56899336402464
145,-65.14074585894805,-69.86118042007313,-59.13540338764031
148,-65.67159346512797,-70.34055751953669,-59.68980633220675
150,-66.01702310794691,-70.64880415619771,-60.05286229511362
155,-66.85085839862714,-71.37951591694673,-60.93804269278587
160,-67.6419052400357,-72.05303822126186,-61.79173737272967
165,-68.38965395660672,-72.6695348333669,-62.61446448874098
170,-69.09353280099124,-73.22974600443916,-63.40649274648059
175,-69.75301608243264,-73.73507029003227,-64.16786903017652
180,-70.36773344176152,-74.1875834208798,-64.89844984390561
185,-70.93757239190668,-74.589994008782,-65.59793763479968
190,-71.4627652517175,-74.94554535269104,-66.26592260414586
195,-71.94395207725483,-75.25787979276143,-66.90192998489042
200,-72.38221328106664,-75.53088534327205,-67.50547198782928
205,-72.77906904721418,-75.76854348970316,-68.07610275423323
210,-73.13644672622841,-75.97479304877189,-68.61347380640927
215,-73.4566212531137,-76.15341946712364,-69.11738680270331
220,-73.74213646767414,-76.3079734243856,-69.58784003366706
225,-73.99571654116448,-76.44171816528014,-70.02506516841852
230,-74.22017646693804,-76.55760205812355,-70.4295513331119
235,-74.418339074345,-76.65825141731864,-70.80205463712966
240,-74.59296380725044,-76.74597831288767,-71.14359261438501
245,-74.74669012549899,-76.82279851629433,-71.45542449799119
250,-74.88199627144635,-76.89045553716623,-71.73901955327659
255,-75.00117254085481,-76.95044762499532,-71.99601664960912
260,-75.10630717805397,-77.00405547979356,-72.228178732799
270,-75.2817789539906,-77.09631321104922,-72.62538994074313
275,-75.35528434380922,-77.14393619084065,-72.79417393640304
280,-75.42110709177217,-77.19202965980723,-72.94551680464279
285,-75.48039115623311,-77.23608759862783,-73.08116544853527
290,-75.53413190341249,-77.29384034709648,-73.20277359205875
295,-75.58319191360812,-77.3469121755552,-73.31188728296725
300,-75.62831616467986,-77.39548534926209,-73.40993627683002
