Frequency,Nominal,Min,Max
15,-2.776499863045645,-3.1266351490831727,-2.303392281025662
15.5,-2.8404496089003697,-3.1815501531956167,-2.371637053086285
16,-2.901117259984928,-3.2331185532808786,-2.437793388589105
16.5,-2.958641519997757,-3.2815948340550096,-2.5017855394670185
17,-3.013173420751447,-3.3272174175245386,-2.5635649891247017
17.5,-3.0648704824123203,-3.3702077395495293,-2.623108518245978
18,-3.1138921267188557,-3.4107701627793805,-2.6804156126209437
18.5,-3.1603962062222615,-3.449092440761061,-2.7355054856267036
19,-3.204536481224065,-3.485346524349567,-2.7884139518281903
19.5,-3.2464608719750983,-3.519689561739224,-2.839190339879396
20,-3.286310325658759,-3.5522649891736746,-2.887894581688057
20.5,-3.32421815763138,-3.5832036431840084,-2.934594567130477
21,-3.3603097490195086,-3.612624849597924,-2.979363813213426
21.5,-3.3947025049023156,-3.640637461813287,-3.022279464978349
22,-3.4275059972658264,-3.6673408327869192,-3.063420622552983
22.5,-3.458822234009819,-3.692825713301777,-3.1028669735643213
23,-3.4887460094084113,-3.7171750744408154,-3.140697701196479
23.5,-3.5173653027781038,-3.7404648556272706,-3.176990633994985
24,-3.544761701043111,-3.762764641681451,-3.211821602705718
24.5,-3.5710108277998556,-3.7841382735187143,-3.245263970842993
25,-3.596182766748619,-3.8046443976741307,-3.277388308413866
25.5,-3.620342471317197,-3.8243369599981465,-3.3082621816296673
26,-3.643550155234622,-3.843265648771541,-3.3379500350581504
27,-3.68732880438993,-3.879011215216102,-3.3940096358997787
27.5,-3.7079996954422914,-3.895909559079083,-3.4204945204979706
28,-3.7279190346953612,-3.9122075689987152,-3.4460197951223606
28.5,-3.74712838697471,-3.9279388519771676,-3.4706345385774786
29,-3.7656664329286893,-3.943134608825576,-3.494385033057646
29.5,-3.7835691999045107,-3.9578238429157544,-3.5173148929888405
30,-3.800870273504759,-3.9720335482238323,-3.53946519869528
30.5,-3.8176009912334923,-3.985788878906299,-3.560874631593138
31,-3.8337906196223104,-3.9991133023984435,-3.581579608436437
31.5,-3.8494665161783246,-4.01202873780106,-3.6016144127960743
32,-3.864654277428701,-4.024555681121655,-3.621011322471549
33,-3.8936597756560696,-4.0485196304633995,-3.658011269274647
34,-3.9209815280923688,-4.071144714536457,-3.6928020679489872
35,-3.946773316026706,-4.092553987691474,-3.7255814835835044
36,-3.971171207056705,-4.112856375704743,-3.756525501120124
37,-3.9942960074814575,-4.1321486596201895,-3.785791031313998
39,-4.03714533405183,-4.168039016252545,-3.8398327914293597
40,-4.057052219792059,-4.1847836016513025,-3.864847270430247
41,-4.076053475883315,-4.200813289763291,-3.8886631012887594
