Frequency,Nominal,Min,Max
210,0.0002203827833258059,0.000158949932404456,0.00037095933955167516
215,0.00021240705490670485,0.00015571448962544123,0.00035005046578057337
220,0.0002055384970903124,0.00015296826074868124,0.0003315950190553497
225,0.0001996246524080989,0.00015063090720779292,0.0003153165321725024
230,0.00019453205591023347,0.00014863459260168815,0.00030096946296842976
235,0.0001901441841024491,0.0001469222021397684,0.00028833493694983695
240,0.00018635961717496932,0.00014544576637546237,0.0002772173255004767
245,0.0001830903663742222,0.00014416507896433808,0.00026744148502372793
250,0.00018026034022711995,0.0001430464957181955,0.0002588505084200046
255,0.0001778039369626867,0.000142061899975416,0.0002513038647215726
260,0.00017566475774076338,0.00014118781786186095,0.00024467582613179375
270,0.0001721515955802132,0.0001396961185555373,0.00023373863471404322
275,0.00017070088896434257,0.00013893228880833267,0.00022924047685221802
280,0.0001694121856199963,0.00013816515132179615,0.00022528078966156686
285,0.0001682598286031332,0.00013746610266964442,0.00022178988083353237
290,0.00016722199671741146,0.0001365551182453037,0.00021870631359641507
295,0.00016628014874097327,0.00013572329394002225,0.0002159760707782648
300,0.00016541854319364633,0.0001349664213085261,0.000213551775300468
